id,Date,Grain,Destination,Port,FGIS_Reg,MT,Pounds
432651,2/13/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,263,580800
432652,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,318,702000
432653,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,245,540000
432654,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,245,540000
432655,2/13/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,465,1026000
432656,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
432657,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,392,864000
432658,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,318,702000
432659,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,465,1026000
432660,2/13/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,147,324000
432661,2/13/20,CORN,MEXICO,INTERIOR,INTERIOR,192,422400
432662,2/13/20,SOYBEANS,BURMA,INTERIOR,INTERIOR,490,1080000
432663,2/13/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,294,648000
432664,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
432665,2/13/20,CORN,MEXICO,INTERIOR,INTERIOR,48,105600
432666,2/13/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
432667,2/13/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,527,1161600
432668,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
432669,2/13/20,CORN,MEXICO,INTERIOR,INTERIOR,239,528000
432670,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
432671,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
432672,2/13/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,192,422400
432673,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,416,918000
432674,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,392,864000
432675,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,294,648000
432676,2/13/20,SOYBEANS,CHINA MAIN,COLUMBIA R.,WEST COAST,65999,145503210
432677,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,392,864000
432678,2/13/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,318,702000
432679,2/13/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,269,594000
432680,2/13/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,34036,75037560
432681,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,343,756000
432682,2/13/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
432683,2/13/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,14673,32347980
432684,2/13/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,490,1080000
432685,2/13/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,269,594000
432686,2/13/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,245,540000
432687,2/13/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,367,810000
432688,2/13/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,490,1080000
432689,2/13/20,WHEAT,MEXICO,INTERIOR,INTERIOR,100,220000
432690,2/13/20,WHEAT,MEXICO,INTERIOR,INTERIOR,200,440000
432691,2/13/20,WHEAT,MEXICO,INTERIOR,INTERIOR,299,660000
432692,2/13/20,WHEAT,MEXICO,INTERIOR,INTERIOR,299,660000
432693,2/13/20,CORN,CHINA T,INTERIOR,INTERIOR,490,1080000
432694,2/13/20,CORN,JAMAICA,MISSISSIPPI R.,EAST GULF,6971,15368360
432695,2/13/20,CORN,CHINA T,INTERIOR,INTERIOR,490,1080000
432696,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,245,540000
432697,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,269,594000
432698,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,465,1026000
432699,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
432700,2/13/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,269,594000
432701,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
432702,2/13/20,CORN,CHINA T,INTERIOR,INTERIOR,465,1026000
432703,2/13/20,CORN,CHINA T,INTERIOR,INTERIOR,465,1026000
432704,2/13/20,CORN,CHINA T,INTERIOR,INTERIOR,465,1026000
432705,2/13/20,CORN,CHINA T,INTERIOR,INTERIOR,465,1026000
432706,2/13/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,392,864000
432707,2/13/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,490,1080000
432708,2/13/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,465,1026000
432709,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432710,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432711,2/13/20,CORN,COLOMBIA,MISSISSIPPI R.,EAST GULF,53400,117726080
432712,2/13/20,CORN,CHINA T,INTERIOR,INTERIOR,490,1080000
432713,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,24,54000
432714,2/13/20,WHEAT,BURMA,PUGET SOUND,WEST COAST,392,864000
432715,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432716,2/13/20,CORN,MEXICO,MISSISSIPPI R.,EAST GULF,32943,72626210
432717,2/13/20,SOYBEANS,MEXICO,MISSISSIPPI R.,EAST GULF,16499,36374860
432718,2/13/20,WHEAT,BURMA,PUGET SOUND,WEST COAST,367,810000
432719,2/13/20,WHEAT,MEXICO,INTERIOR,INTERIOR,1497,3300000
432720,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
432721,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432722,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,441,972000
432723,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,294,648000
432724,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,294,648000
432725,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,196,432000
432726,2/13/20,WHEAT,MEXICO,INTERIOR,INTERIOR,10877,23980000
432727,2/13/20,CORN,MEXICO,INTERIOR,INTERIOR,1696,3740000
432728,2/13/20,WHEAT,MEXICO,INTERIOR,INTERIOR,11077,24420000
432729,2/13/20,WHEAT,MEXICO,INTERIOR,INTERIOR,1297,2860000
432730,2/13/20,WHEAT,MEXICO,INTERIOR,INTERIOR,998,2200000
432731,2/13/20,WHEAT,MEXICO,INTERIOR,INTERIOR,100,220000
432732,2/13/20,BARLEY,CANADA,INTERIOR,INTERIOR,144,316800
432733,2/13/20,SOYBEANS,VIETNAM,S. ATLANTIC,EAST COAST,294,648000
432734,2/13/20,SOYBEANS,INDONESIA,N. ATLANTIC,EAST COAST,441,972000
432735,2/13/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,490,1080000
432736,2/13/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,490,1080000
432737,2/13/20,WHEAT,MEXICO,INTERIOR,INTERIOR,699,1540000
432738,2/13/20,SOYBEANS,MALAYSIA,S. ATLANTIC,EAST COAST,490,1080000
432739,2/13/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,465,1026000
432740,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432741,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432742,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432743,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,318,702000
432744,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,122,270000
432745,2/13/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,318,702000
432746,2/13/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,294,648000
432747,2/13/20,SOYBEANS,JAPAN,INTERIOR,INTERIOR,122,270000
432748,2/13/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,98,216000
432749,2/13/20,SOYBEANS,JAPAN,MISSISSIPPI R.,EAST GULF,35099,77379040
432750,2/13/20,WHEAT,BURMA,PUGET SOUND,WEST COAST,196,432000
432751,1/16/20,WHEAT,MEXICO,INTERIOR,INTERIOR,499,1100000
432752,1/30/20,SORGHUM,JAPAN,INTERIOR,INTERIOR,24,54000
432753,2/6/20,WHEAT,MEXICO,INTERIOR,INTERIOR,200,440000
432754,2/13/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,490,1080000
432755,2/13/20,SOYBEANS,DOMINICN REP,N. TEXAS,WEST GULF,6095,13437840
432756,2/13/20,WHEAT,MEXICO,INTERIOR,INTERIOR,798,1760000
432757,2/13/20,WHEAT,BURMA,PUGET SOUND,WEST COAST,294,648000
432758,2/13/20,SORGHUM,JAPAN,PUGET SOUND,WEST COAST,11000,24251060
432759,2/13/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,122,270000
432760,2/13/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,245,540000
432761,2/13/20,SOYBEANS,PHILIPPINES,INTERIOR,INTERIOR,147,324000
432762,2/13/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,318,702000
432763,2/13/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,367,810000
432764,2/13/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,294,648000
432765,2/13/20,SOYBEANS,CHINA T,S. ATLANTIC,EAST COAST,490,1080000
432766,2/13/20,CORN,PHILIPPINES,CALIFORNIA,WEST COAST,171,378000
432767,2/13/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,98,216000
432768,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,343,756000
432769,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,245,540000
432770,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,269,594000
432771,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432772,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432773,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,392,864000
432774,2/13/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,171,378000
432775,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,147,324000
432776,2/13/20,SOYBEANS,NIGERIA,INTERIOR,INTERIOR,98,216000
432777,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432778,2/13/20,SOYBEANS,PHILIPPINES,INTERIOR,INTERIOR,465,1026000
432779,2/13/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432780,2/20/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,441,972000
432781,2/20/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,490,1080000
432782,2/20/20,SOYBEANS,NEPAL,INTERIOR,INTERIOR,294,648000
432783,2/20/20,SOYBEANS,NEPAL,INTERIOR,INTERIOR,294,648000
432784,2/20/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,490,1080000
432785,2/20/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,490,1080000
432786,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,392,864000
432787,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,367,810000
432788,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,367,810000
432789,2/20/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,490,1080000
432790,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,196,432000
432791,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
432792,2/20/20,SOYBEANS,VIETNAM,S. ATLANTIC,EAST COAST,318,702000
432793,2/20/20,SOYBEANS,VIETNAM,S. ATLANTIC,EAST COAST,441,972000
432794,2/20/20,SOYBEANS,VIETNAM,S. ATLANTIC,EAST COAST,318,702000
432795,2/20/20,CORN,CHINA T,INTERIOR,INTERIOR,269,594000
432796,2/20/20,CORN,CHINA T,INTERIOR,INTERIOR,294,648000
432797,2/20/20,CORN,CHINA T,INTERIOR,INTERIOR,465,1026000
432798,2/20/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,245,540000
432799,2/20/20,WHEAT,MEXICO,INTERIOR,INTERIOR,399,880000
432800,2/20/20,SOYBEANS,COLOMBIA,MISSISSIPPI R.,EAST GULF,4080,8993980
432801,2/20/20,CORN,COLOMBIA,MISSISSIPPI R.,EAST GULF,21784,48025260
432802,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,9879,21780000
432803,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,441,972000
432804,2/20/20,CORN,DOMINICN REP,N. TEXAS,WEST GULF,4995,11011160
432805,2/20/20,CORN,HONDURAS,MISSISSIPPI R.,EAST GULF,7090,15631690
432806,2/20/20,CORN,HONDURAS,MISSISSIPPI R.,EAST GULF,7313,16122090
432807,2/20/20,CORN,HONDURAS,MISSISSIPPI R.,EAST GULF,13310,29343200
432808,2/20/20,CORN,COLOMBIA,MISSISSIPPI R.,EAST GULF,41056,90513080
432809,2/20/20,CORN,COLOMBIA,MISSISSIPPI R.,EAST GULF,8190,18056220
432810,2/20/20,CORN,MEXICO,MISSISSIPPI R.,EAST GULF,46800,103175520
432811,2/20/20,SOYBEANS,MEXICO,MISSISSIPPI R.,EAST GULF,33000,72751520
432812,2/20/20,CORN,MEXICO,MISSISSIPPI R.,EAST GULF,35940,79234940
432813,2/20/20,CORN,MEXICO,MISSISSIPPI R.,EAST GULF,24976,55062120
432814,2/20/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,144,316800
432815,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,383,844800
432816,2/20/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,120,264000
432817,2/20/20,SOYBEANS,NEPAL,INTERIOR,INTERIOR,269,594000
432818,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,239,528000
432819,2/20/20,SOYBEANS,THAILAND,N. ATLANTIC,EAST COAST,367,810000
432820,2/20/20,SOYBEANS,THAILAND,N. ATLANTIC,EAST COAST,343,756000
432821,2/20/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,49123,108296700
432822,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,48,105600
432823,2/20/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,671,1478400
432824,2/20/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,311,686400
432825,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,168,369600
432826,2/20/20,SOYBEANS,COLOMBIA,MISSISSIPPI R.,EAST GULF,15252,33625700
432827,2/20/20,SORGHUM,MEXICO,INTERIOR,INTERIOR,383,844800
432828,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,359,792000
432829,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,269,594000
432830,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,11077,24420000
432831,2/20/20,CORN,COLOMBIA,MISSISSIPPI R.,EAST GULF,37969,83707440
432832,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,2495,5500000
432833,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,299,660000
432834,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,11576,25520000
432835,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,11476,25300000
432836,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,10977,24200000
432837,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,11177,24640000
432838,2/20/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,343,756000
432839,2/20/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,490,1080000
432840,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,147,324000
432841,2/20/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,49,108000
432842,2/20/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,171,378000
432843,2/20/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,465,1026000
432844,2/20/20,SOYBEANS,THAILAND,S. ATLANTIC,EAST COAST,465,1026000
432845,2/20/20,SOYBEANS,EGYPT,MISSISSIPPI R.,EAST GULF,62036,136765560
432846,2/20/20,CORN,COLOMBIA,MISSISSIPPI R.,EAST GULF,11271,24847640
432847,2/20/20,CORN,COLOMBIA,MISSISSIPPI R.,EAST GULF,7642,16848510
432848,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432849,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,98,216000
432850,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
432851,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,441,972000
432852,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,294,648000
432853,2/20/20,CORN,CHINA T,INTERIOR,INTERIOR,465,1026000
432854,2/20/20,CORN,CHINA T,INTERIOR,INTERIOR,465,1026000
432855,2/20/20,CORN,CHINA T,INTERIOR,INTERIOR,367,810000
432856,2/20/20,CORN,CHINA T,INTERIOR,INTERIOR,367,810000
432857,2/20/20,WHEAT,MEXICO,INTERIOR,INTERIOR,798,1760000
432858,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,441,972000
432859,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,98,216000
432860,2/20/20,SOYBEANS,PHILIPPINES,INTERIOR,INTERIOR,147,324000
432861,2/20/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,122,270000
432862,2/20/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,245,540000
432863,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
432864,2/20/20,CORN,HONG KONG,INTERIOR,INTERIOR,196,432000
432865,2/20/20,CORN,CHINA T,INTERIOR,INTERIOR,490,1080000
432866,2/20/20,CORN,HONG KONG,INTERIOR,INTERIOR,122,270000
432867,2/20/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,9380,20680000
432868,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,9480,20900000
432869,2/20/20,WHEAT,MEXICO,INTERIOR,INTERIOR,10478,23100000
432870,2/20/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,399,880000
432871,2/20/20,WHEAT,MEXICO,INTERIOR,INTERIOR,699,1540000
432872,2/20/20,CORN,GUATEMALA,MISSISSIPPI R.,EAST GULF,35500,78263300
432873,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,122,270000
432874,2/20/20,WHEAT,PHILIPPINES,COLUMBIA R.,WEST COAST,43041,94888740
432875,2/20/20,WHEAT,PHILIPPINES,COLUMBIA R.,WEST COAST,21958,48409820
432876,2/20/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
432877,2/20/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
432878,2/20/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
432879,2/20/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
432880,2/20/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,416,918000
432881,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,294,648000
432882,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,294,648000
432883,2/20/20,SOYBEANS,PHILIPPINES,N. ATLANTIC,EAST COAST,98,216000
432884,2/20/20,WHEAT,JAPAN,COLUMBIA R.,WEST COAST,14459,31877568
432885,2/20/20,WHEAT,JAPAN,COLUMBIA R.,WEST COAST,14317,31563258
432886,2/20/20,WHEAT,JAPAN,COLUMBIA R.,WEST COAST,32783,72273049
432887,2/20/20,CORN,COLOMBIA,MISSISSIPPI R.,EAST GULF,11770,25948140
432888,2/20/20,CORN,COLOMBIA,MISSISSIPPI R.,EAST GULF,11000,24250600
432889,2/20/20,WHEAT,BANGLADESH,COLUMBIA R.,WEST COAST,58360,128662060
432890,2/20/20,WHEAT,ECUADOR,COLUMBIA R.,WEST COAST,35300,77822380
432891,2/20/20,WHEAT,JAPAN,COLUMBIA R.,WEST COAST,16630,36663336
432892,2/20/20,WHEAT,JAPAN,COLUMBIA R.,WEST COAST,9665,21307740
432893,2/20/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
432894,2/20/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,294,648000
432895,2/20/20,CORN,VENEZUELA,MISSISSIPPI R.,EAST GULF,24196,53343820
432896,2/20/20,CORN,JAPAN,PUGET SOUND,WEST COAST,42435,93554140
432897,2/20/20,CORN,CHINA T,INTERIOR,INTERIOR,490,1080000
432898,2/20/20,CORN,CHINA T,INTERIOR,INTERIOR,245,540000
432899,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,9979,22000000
432900,2/20/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,9680,21340000
432901,2/20/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,269,594000
432902,2/20/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,294,648000
432903,2/20/20,CORN,CHINA T,INTERIOR,INTERIOR,490,1080000
432904,2/20/20,CORN,CHINA T,INTERIOR,INTERIOR,441,972000
432905,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,245,540000
432906,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,10179,22440000
432907,2/20/20,SOYBEANS,KOREA REP,MISSISSIPPI R.,EAST GULF,26227,57821340
432908,2/20/20,CORN,CUBA,MISSISSIPPI R.,EAST GULF,28999,63931700
432909,2/20/20,SOYBEANS,KOREA REP,MISSISSIPPI R.,EAST GULF,32185,70956240
432910,2/20/20,CORN,MEXICO,MISSISSIPPI R.,EAST GULF,34500,76058720
432911,2/20/20,SOYBEANS,MEXICO,MISSISSIPPI R.,EAST GULF,16499,36374960
432912,2/20/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,6389,14086120
432913,2/20/20,SOYBEANS,JAPAN,MISSISSIPPI R.,EAST GULF,8830,19467080
432914,2/20/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,6000,13228360
432915,2/20/20,CORN,GUATEMALA,MISSISSIPPI R.,EAST GULF,36613,80717970
432916,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,441,972000
432917,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,441,972000
432918,2/20/20,CORN,JAPAN,MISSISSIPPI R.,EAST GULF,30674,67625240
432919,2/20/20,SOYBEANS,CHINA MAIN,COLUMBIA R.,WEST COAST,40639,89592790
432920,2/20/20,SOYBEANS,CHINA MAIN,COLUMBIA R.,WEST COAST,28045,61827880
432921,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,11576,25520000
432922,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
432923,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,441,972000
432924,2/20/20,CORN,COSTA RICA,INTERIOR,INTERIOR,73,162000
432925,2/20/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,490,1080000
432926,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,367,810000
432927,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,367,810000
432928,2/20/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
432929,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,441,972000
432930,2/20/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,147,324000
432931,2/20/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
432932,2/20/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,490,1080000
432933,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
432934,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,73,162000
432935,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
432936,2/20/20,SOYBEANS,MALAYSIA,INTERIOR,INTERIOR,269,594000
432937,2/20/20,CORN,COSTA RICA,INTERIOR,INTERIOR,73,162000
432938,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432939,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,441,972000
432940,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,465,1026000
432941,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432942,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432943,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432944,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432945,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432946,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,245,540000
432947,2/20/20,WHEAT,MEXICO,INTERIOR,INTERIOR,1397,3080000
432948,2/20/20,WHEAT,MEXICO,INTERIOR,INTERIOR,898,1980000
432949,2/20/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,10378,22880000
432950,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,11276,24860000
432951,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,2295,5060000
432952,2/20/20,CORN,MEXICO,INTERIOR,INTERIOR,7983,17600000
432953,2/20/20,SOYBEANS,CHINA T,S. ATLANTIC,EAST COAST,245,540000
432954,2/20/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,147,324000
432955,2/20/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,196,432000
432956,2/20/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,147,324000
432957,2/20/20,SOYBEANS,PHILIPPINES,N. ATLANTIC,EAST COAST,49,108000
432958,2/20/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,7484,16500000
432959,2/20/20,SOYBEANS,MEXICO,INTERIOR,INTERIOR,3592,7920000
432960,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,245,540000
432961,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,294,648000
432962,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,490,1080000
432963,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,490,1080000
432964,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,4964,10944000
432965,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,318,702000
432966,2/20/20,SOYBEANS,INDONESIA,INTERIOR,INTERIOR,294,648000
432967,2/20/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,269,594000
432968,2/20/20,SOYBEANS,JAPAN,INTERIOR,INTERIOR,24,54000
432969,2/20/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,465,1026000
432970,2/20/20,SOYBEANS,VIETNAM,INTERIOR,INTERIOR,465,1026000
432971,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,269,594000
432972,2/20/20,SOYBEANS,THAILAND,INTERIOR,INTERIOR,245,540000
432973,2/20/20,SOYBEANS,JAPAN,INTERIOR,INTERIOR,245,540000
432974,2/20/20,SOYBEANS,CHINA T,INTERIOR,INTERIOR,441,972000
