Date,Week,Month,Year,Marketing Year,Country,Commodity,Commodity Type,Marketing Year Start or End,Unit,Weekly Exports CMY,Accumulated Exports CMY,Outstanding Sales CMY,Gross Sales CMY,Net Sales CMY,Total Commitments CMY,Outstanding Sales NMY,Net Sales NMY,Marketing Month,"Net Sales, Total","Outstanding Sales, Total"
2/13/20,6,2,2020,2019,BARBADOS,Soybeans,,,Metric Tons,0,11924,4800,0,0,16724,0,0,6,0,4800
2/13/20,6,2,2020,2019,BARBADOS,Corn,,,Metric Tons,0,13922,5000,0,0,18922,0,0,6,0,5000
2/13/20,6,2,2020,2019,BANGLADESH,Wheat,HRW,,Metric Tons,0,0,55000,0,0,55000,0,0,9,0,55000
2/13/20,6,2,2020,2019,BANGLADESH,Wheat,HRS,,Metric Tons,0,263676,110000,0,0,373676,0,0,9,0,110000
2/13/20,6,2,2020,2019,BANGLADESH,Soybeans,,,Metric Tons,56083,1062901,55000,1083,1083,1117901,0,0,6,1083,55000
2/13/20,6,2,2020,2019,ALGERIA,Wheat,HRW,,Metric Tons,0,365161,0,0,0,365161,0,0,9,0,0
2/13/20,6,2,2020,2019,ALGERIA,Wheat,Durum,,Metric Tons,0,44552,0,0,0,44552,0,0,9,0,0
2/13/20,6,2,2020,2019,ALGERIA,Soybeans,,,Metric Tons,0,63000,0,0,0,63000,0,0,6,0,0
2/6/20,5,2,2020,2019,DOMINICAN REPUBLIC,Wheat,SRW,,Metric Tons,0,85654,16417,0,0,102071,0,0,9,0,16417
2/6/20,5,2,2020,2019,ALGERIA,Soybeans,,,Metric Tons,33000,63000,0,3000,3000,63000,0,0,6,3000,0
2/6/20,5,2,2020,2019,ALGERIA,Wheat,Durum,,Metric Tons,0,44552,0,0,0,44552,0,0,9,0,0
2/6/20,5,2,2020,2019,ALGERIA,Wheat,HRW,,Metric Tons,0,365161,0,0,0,365161,0,0,9,0,0
2/6/20,5,2,2020,2019,BANGLADESH,Soybeans,,,Metric Tons,85851,1006818,110000,5951,60851,1116818,0,0,6,60851,110000
2/6/20,5,2,2020,2019,BANGLADESH,Wheat,HRS,,Metric Tons,86995,263676,110000,4495,-3005,373676,0,0,9,-3005,110000
2/6/20,5,2,2020,2019,BANGLADESH,Wheat,HRW,,Metric Tons,0,0,55000,0,0,55000,0,0,9,0,55000
2/6/20,5,2,2020,2019,BARBADOS,Corn,,,Metric Tons,0,13922,5000,5000,5000,18922,0,0,6,5000,5000
2/6/20,5,2,2020,2019,BARBADOS,Soybeans,,,Metric Tons,0,11924,4800,4800,4800,16724,0,0,6,4800,4800
2/6/20,5,2,2020,2019,BARBADOS,Wheat,HRS,,Metric Tons,0,9796,1800,0,0,11596,0,0,9,0,1800
2/6/20,5,2,2020,2019,BARBADOS,Wheat,SRW,,Metric Tons,0,4101,1500,0,0,5601,0,0,9,0,1500
2/6/20,5,2,2020,2019,BELGIUM-LUXEMBOURG,Wheat,Durum,,Metric Tons,0,40604,0,0,0,40604,0,0,9,0,0
2/6/20,5,2,2020,2019,BELIZE,Wheat,HRS,,Metric Tons,0,4351,9000,0,0,13351,0,0,9,0,9000
2/6/20,5,2,2020,2019,BELIZE,Wheat,HRW,,Metric Tons,0,0,1500,0,0,1500,0,0,9,0,1500
2/6/20,5,2,2020,2019,BRAZIL,Wheat,HRW,,Metric Tons,0,320435,0,0,0,320435,0,0,9,0,0
2/6/20,5,2,2020,2019,BRAZIL,Wheat,SRW,,Metric Tons,15751,81276,0,751,15751,81276,0,0,9,15751,0
2/6/20,5,2,2020,2019,BURMA,Soybeans,,,Metric Tons,650,5489,0,650,650,5489,0,0,6,650,0
2/6/20,5,2,2020,2019,BURMA,Wheat,HRS,,Metric Tons,736,22339,17264,0,0,39603,0,0,9,0,17264
2/6/20,5,2,2020,2019,BURMA,Wheat,HRW,,Metric Tons,0,750,0,0,0,750,0,0,9,0,0
2/6/20,5,2,2020,2019,BURMA,Wheat,SRW,,Metric Tons,1027,6554,2973,0,0,9527,0,0,9,0,2973
2/6/20,5,2,2020,2019,BURMA,Wheat,White,,Metric Tons,0,3854,12010,0,0,15864,0,0,9,0,12010
2/6/20,5,2,2020,2019,CAMBODIA,Soybeans,,,Metric Tons,0,954,0,0,0,954,0,0,6,0,0
2/6/20,5,2,2020,2019,CAMBODIA,Wheat,SRW,,Metric Tons,0,1307,0,0,0,1307,0,0,9,0,0
2/6/20,5,2,2020,2019,CANADA,Corn,,,Metric Tons,18744,265871,358974,18731,18027,624845,37721,0,6,18027,396695
2/6/20,5,2,2020,2019,CANADA,Soybeans,,,Metric Tons,576,32566,5053,1088,1087,37619,0,0,6,1087,5053
2/6/20,5,2,2020,2019,CANADA,Wheat,HRW,,Metric Tons,0,11051,107,0,0,11158,0,0,9,0,107
2/6/20,5,2,2020,2019,CANADA,Wheat,SRW,,Metric Tons,0,32382,28670,0,0,61052,0,0,9,0,28670
2/6/20,5,2,2020,2019,CANADA,Wheat,White,,Metric Tons,170,6138,1330,0,0,7468,0,0,9,0,1330
2/6/20,5,2,2020,2019,CHILE,Corn,,,Metric Tons,0,0,35000,0,0,35000,0,0,6,0,35000
2/6/20,5,2,2020,2019,CHILE,Wheat,HRW,,Metric Tons,0,184644,14000,0,0,198644,0,0,9,0,14000
2/6/20,5,2,2020,2019,CHILE,Wheat,SRW,,Metric Tons,0,88990,0,0,0,88990,0,0,9,0,0
2/6/20,5,2,2020,2019,CHILE,Wheat,White,,Metric Tons,0,43501,0,0,0,43501,0,0,9,0,0
2/6/20,5,2,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Corn,,,Metric Tons,0,60871,210,0,0,61081,0,0,6,0,210
2/6/20,5,2,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Soybeans,,,Metric Tons,69009,11464645,674000,132009,132009,12138645,0,0,6,132009,674000
2/6/20,5,2,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Wheat,HRS,,Metric Tons,0,63001,0,0,0,63001,0,0,9,0,0
2/6/20,5,2,2020,2019,"CHINA, PEOPLES REPUBLIC OF",Wheat,White,,Metric Tons,0,131062,0,0,0,131062,0,0,9,0,0
2/6/20,5,2,2020,2019,COLOMBIA,Corn,,,Metric Tons,189697,1790835,507800,37071,110697,2298635,0,0,6,110697,507800
2/6/20,5,2,2020,2019,COLOMBIA,Soybeans,,,Metric Tons,0,255356,11500,120,120,266856,0,0,6,120,11500
2/6/20,5,2,2020,2019,COLOMBIA,Wheat,HRS,,Metric Tons,0,22,0,0,0,22,0,0,9,0,0
2/6/20,5,2,2020,2019,COLOMBIA,Wheat,HRW,,Metric Tons,26997,313624,15000,997,26997,328624,0,0,9,26997,15000
2/6/20,5,2,2020,2019,COLOMBIA,Wheat,SRW,,Metric Tons,0,221228,37000,0,-16000,258228,0,0,9,-16000,37000
2/6/20,5,2,2020,2019,COSTA RICA,Corn,,,Metric Tons,13497,344450,192413,497,5497,536863,0,0,6,5497,192413
2/6/20,5,2,2020,2019,COSTA RICA,Soybeans,,,Metric Tons,6881,129894,36000,0,-119,165894,0,0,6,-119,36000
2/6/20,5,2,2020,2019,PANAMA,Soybeans,,,Metric Tons,0,17201,17902,0,0,35103,0,0,6,0,17902
2/6/20,5,2,2020,2019,PANAMA,Wheat,Durum,,Metric Tons,0,6050,2000,0,0,8050,0,0,9,0,2000
2/6/20,5,2,2020,2019,PANAMA,Wheat,HRS,,Metric Tons,0,44132,24150,0,0,68282,0,0,9,0,24150
2/6/20,5,2,2020,2019,PANAMA,Wheat,HRW,,Metric Tons,0,17059,10250,0,0,27309,0,0,9,0,10250
2/6/20,5,2,2020,2019,PANAMA,Wheat,SRW,,Metric Tons,0,25274,13400,0,0,38674,0,0,9,0,13400
2/6/20,5,2,2020,2019,PERU,Corn,,,Metric Tons,0,14561,50000,0,0,64561,0,0,6,0,50000
2/6/20,5,2,2020,2019,PERU,Soybeans,,,Metric Tons,0,118896,15000,0,0,133896,0,0,6,0,15000
2/6/20,5,2,2020,2019,PERU,Wheat,HRS,,Metric Tons,0,0,4500,4500,4500,4500,0,0,9,4500,4500
2/6/20,5,2,2020,2019,PERU,Wheat,HRW,,Metric Tons,0,102584,0,0,0,102584,0,0,9,0,0
2/6/20,5,2,2020,2019,PERU,Wheat,SRW,,Metric Tons,0,93791,38055,0,0,131846,14190,9000,9,9000,52245
2/6/20,5,2,2020,2019,PHILIPPINES,Corn,,,Metric Tons,0,3260,556,0,0,3816,0,0,6,0,556
2/6/20,5,2,2020,2019,PHILIPPINES,Soybeans,,,Metric Tons,272,56879,23222,4095,4095,80101,0,0,6,4095,23222
2/6/20,5,2,2020,2019,PHILIPPINES,Wheat,HRS,,Metric Tons,42900,1193452,403000,43900,43900,1596452,64000,24000,9,67900,467000
2/6/20,5,2,2020,2019,PHILIPPINES,Wheat,HRW,,Metric Tons,0,33435,40000,40000,40000,73435,0,0,9,40000,40000
2/6/20,5,2,2020,2019,PHILIPPINES,Wheat,White,,Metric Tons,22885,871034,261000,20885,20885,1132034,10000,0,9,20885,271000
2/6/20,5,2,2020,2019,PORTUGAL,Soybeans,,,Metric Tons,0,355137,0,0,0,355137,0,0,6,0,0
2/6/20,5,2,2020,2019,QATAR,Corn,,,Metric Tons,0,5,3,0,0,8,0,0,6,0,3
2/6/20,5,2,2020,2019,SAUDI ARABIA,Corn,,,Metric Tons,61704,207649,0,0,61704,207649,0,0,6,61704,0
2/6/20,5,2,2020,2019,SAUDI ARABIA,Soybeans,,,Metric Tons,0,286262,40,0,0,286302,0,0,6,0,40
2/6/20,5,2,2020,2019,SAUDI ARABIA,Wheat,HRW,,Metric Tons,0,53324,0,0,0,53324,0,0,9,0,0
2/6/20,5,2,2020,2019,SINGAPORE,Soybeans,,,Metric Tons,0,105,3209,0,0,3314,0,0,6,0,3209
2/6/20,5,2,2020,2019,SINGAPORE,Wheat,HRS,,Metric Tons,0,9900,6000,0,0,15900,0,0,9,0,6000
2/6/20,5,2,2020,2019,SINGAPORE,Wheat,White,,Metric Tons,0,31305,14000,0,0,45305,0,0,9,0,14000
2/6/20,5,2,2020,2019,"SOUTH AFRICA, REPUBLIC OF",Wheat,SRW,,Metric Tons,0,27321,0,0,0,27321,0,0,9,0,0
2/6/20,5,2,2020,2019,SPAIN,Soybeans,,,Metric Tons,20000,1219931,0,0,20000,1219931,0,0,6,20000,0
2/6/20,5,2,2020,2019,SRI LANKA,Wheat,White,,Metric Tons,0,66625,65000,0,0,131625,0,0,9,0,65000
2/6/20,5,2,2020,2019,SURINAM,Corn,,,Metric Tons,0,2000,0,0,0,2000,0,0,6,0,0
2/6/20,5,2,2020,2019,TAIWAN,Corn,,,Metric Tons,7639,205883,174438,19733,19690,380321,0,0,6,19690,174438
2/6/20,5,2,2020,2019,TAIWAN,Soybeans,,,Metric Tons,50828,1285016,217872,12434,12371,1502888,0,0,6,12371,217872
2/6/20,5,2,2020,2019,TAIWAN,Wheat,HRS,,Metric Tons,28088,460864,109750,1338,1338,570614,0,0,9,1338,109750
2/6/20,5,2,2020,2019,TAIWAN,Wheat,HRW,,Metric Tons,0,300373,52475,0,0,352848,0,0,9,0,52475
2/6/20,5,2,2020,2019,TAIWAN,Wheat,SRW,,Metric Tons,1444,7974,1600,47,47,9574,0,0,9,47,1600
2/6/20,5,2,2020,2019,TAIWAN,Wheat,White,,Metric Tons,5874,107902,17625,124,124,125527,0,0,9,124,17625
2/6/20,5,2,2020,2019,THAILAND,Corn,,,Metric Tons,0,1000,0,0,0,1000,0,0,6,0,0
2/6/20,5,2,2020,2019,THAILAND,Soybeans,,,Metric Tons,26026,831646,229265,19868,19796,1060911,0,0,6,19796,229265
2/6/20,5,2,2020,2019,THAILAND,Wheat,HRS,,Metric Tons,0,207877,98511,0,0,306388,0,0,9,0,98511
2/6/20,5,2,2020,2019,THAILAND,Wheat,HRW,,Metric Tons,0,134445,72800,0,0,207245,0,0,9,0,72800
2/6/20,5,2,2020,2019,THAILAND,Wheat,White,,Metric Tons,50,163698,79869,0,0,243567,0,0,9,0,79869
2/6/20,5,2,2020,2019,TRINIDAD AND TOBAGO,Corn,,,Metric Tons,0,45970,100400,0,0,146370,0,0,6,0,100400
2/6/20,5,2,2020,2019,TRINIDAD AND TOBAGO,Wheat,HRS,,Metric Tons,0,41951,15800,3900,3900,57751,0,0,9,3900,15800
2/6/20,5,2,2020,2019,TRINIDAD AND TOBAGO,Wheat,SRW,,Metric Tons,0,30361,6300,0,0,36661,0,0,9,0,6300
2/6/20,5,2,2020,2019,TUNISIA,Soybeans,,,Metric Tons,30447,251201,0,447,447,251201,0,0,6,447,0
2/6/20,5,2,2020,2019,TUNISIA,Wheat,Durum,,Metric Tons,0,31107,0,0,0,31107,0,0,9,0,0
2/6/20,5,2,2020,2019,UNITED ARAB EMIRATES,Wheat,White,,Metric Tons,0,2221,0,0,0,2221,0,0,9,0,0
2/6/20,5,2,2020,2019,UNITED KINGDOM,Corn,,,Metric Tons,21,276,93,0,0,369,0,0,6,0,93
2/6/20,5,2,2020,2019,UNITED KINGDOM,Soybeans,,,Metric Tons,0,173327,0,0,0,173327,0,0,6,0,0
2/6/20,5,2,2020,2019,UNITED KINGDOM,Wheat,HRS,,Metric Tons,0,25270,0,0,0,25270,0,0,9,0,0
2/6/20,5,2,2020,2019,UNKNOWN,Corn,,,Metric Tons,0,0,1817850,197660,-14650,1817850,0,0,6,-14650,1817850
2/6/20,5,2,2020,2019,UNKNOWN,Soybeans,,,Metric Tons,0,5,1543657,263200,32500,1543662,245000,0,6,32500,1788657
2/6/20,5,2,2020,2019,UNKNOWN,Wheat,Durum,,Metric Tons,0,0,80350,7000,7000,80350,21000,0,9,7000,101350
2/6/20,5,2,2020,2019,UNKNOWN,Wheat,HRS,,Metric Tons,0,0,200450,13700,2700,200450,14200,0,9,2700,214650
2/6/20,5,2,2020,2019,UNKNOWN,Wheat,HRW,,Metric Tons,0,0,544000,25700,-56000,544000,80900,0,9,-56000,624900
2/6/20,5,2,2020,2019,UNKNOWN,Wheat,SRW,,Metric Tons,0,0,130400,9400,-5600,130400,11000,11000,9,5400,141400
2/6/20,5,2,2020,2019,UNKNOWN,Wheat,White,,Metric Tons,0,0,96500,11000,1000,96500,10900,0,9,1000,107400
2/6/20,5,2,2020,2019,VENEZUELA,Corn,,,Metric Tons,0,44355,25000,0,0,69355,0,0,6,0,25000
2/6/20,5,2,2020,2019,VENEZUELA,Soybeans,,,Metric Tons,0,20000,0,0,0,20000,0,0,6,0,0
2/6/20,5,2,2020,2019,VENEZUELA,Wheat,Durum,,Metric Tons,0,6495,0,0,0,6495,0,0,9,0,0
2/6/20,5,2,2020,2019,VENEZUELA,Wheat,HRS,,Metric Tons,0,0,11500,0,0,11500,0,0,9,0,11500
2/6/20,5,2,2020,2019,VENEZUELA,Wheat,HRW,,Metric Tons,0,57875,28500,0,0,86375,0,0,9,0,28500
2/6/20,5,2,2020,2019,VIETNAM,Soybeans,,,Metric Tons,8854,563007,82727,19920,19782,645734,0,0,6,19782,82727
2/6/20,5,2,2020,2019,VIETNAM,Wheat,HRS,,Metric Tons,0,199706,57000,57000,57000,256706,0,0,9,57000,57000
2/6/20,5,2,2020,2019,VIETNAM,Wheat,HRW,,Metric Tons,0,1100,37000,3000,3000,38100,0,0,9,3000,37000
2/6/20,5,2,2020,2019,VIETNAM,Wheat,White,,Metric Tons,0,59138,21000,11000,21000,80138,0,0,9,21000,21000
2/6/20,5,2,2020,2019,YEMEN,Wheat,White,,Metric Tons,0,235478,90000,0,0,325478,0,0,9,0,90000
2/6/20,5,2,2020,2019,COSTA RICA,Wheat,HRW,,Metric Tons,0,14689,0,0,0,14689,0,0,9,0,0
2/6/20,5,2,2020,2019,COSTA RICA,Wheat,SRW,,Metric Tons,7788,51440,17390,0,-212,68830,0,0,9,-212,17390
2/6/20,5,2,2020,2019,COSTA RICA,Wheat,White,,Metric Tons,0,45,0,0,0,45,0,0,9,0,0
2/6/20,5,2,2020,2019,DOMINICAN REPUBLIC,Corn,,,Metric Tons,0,35318,127587,7000,7000,162905,0,0,6,7000,127587
2/6/20,5,2,2020,2019,DOMINICAN REPUBLIC,Soybeans,,,Metric Tons,0,11094,0,0,0,11094,0,0,6,0,0
2/6/20,5,2,2020,2019,DOMINICAN REPUBLIC,Wheat,HRS,,Metric Tons,0,5766,8500,0,0,14266,0,0,9,0,8500
2/6/20,5,2,2020,2019,DOMINICAN REPUBLIC,Wheat,HRW,,Metric Tons,0,111590,82200,52400,52400,193790,0,0,9,52400,82200
2/6/20,5,2,2020,2019,ECUADOR,Corn,,,Metric Tons,0,0,18400,0,0,18400,0,0,6,0,18400
2/6/20,5,2,2020,2019,ECUADOR,Wheat,HRW,,Metric Tons,12544,145883,0,544,12544,145883,0,0,9,12544,0
2/6/20,5,2,2020,2019,ECUADOR,Wheat,SRW,,Metric Tons,15242,93024,0,0,15242,93024,0,0,9,15242,0
2/6/20,5,2,2020,2019,EGYPT,Soybeans,,,Metric Tons,0,1368945,590000,120000,120000,1958945,0,0,6,120000,590000
2/6/20,5,2,2020,2019,EGYPT,Wheat,HRS,,Metric Tons,0,101200,0,0,0,101200,0,0,9,0,0
2/6/20,5,2,2020,2019,EL SALVADOR,Corn,,,Metric Tons,29644,106449,289956,0,-7856,396405,0,0,6,-7856,289956
2/6/20,5,2,2020,2019,EL SALVADOR,Soybeans,,,Metric Tons,0,19,0,0,0,19,0,0,6,0,0
2/6/20,5,2,2020,2019,EL SALVADOR,Wheat,HRS,,Metric Tons,0,72110,10000,5000,5000,82110,0,0,9,5000,10000
2/6/20,5,2,2020,2019,EL SALVADOR,Wheat,HRW,,Metric Tons,0,81132,10500,5000,5000,91632,0,0,9,5000,10500
2/6/20,5,2,2020,2019,EL SALVADOR,Wheat,SRW,,Metric Tons,0,2358,0,0,0,2358,0,0,9,0,0
2/6/20,5,2,2020,2019,EL SALVADOR,Wheat,White,,Metric Tons,0,42179,2200,0,0,44379,0,0,9,0,2200
2/6/20,5,2,2020,2019,ETHIOPIA,Wheat,Durum,,Metric Tons,0,19650,0,0,0,19650,0,0,9,0,0
2/6/20,5,2,2020,2019,EUROPEAN UNION - 27,Corn,,,Metric Tons,54,309,93,33,33,402,0,0,6,33,93
2/6/20,5,2,2020,2019,EUROPEAN UNION - 27,Wheat,Durum,,Metric Tons,0,462608,115000,0,0,577608,40000,0,9,0,155000
2/6/20,5,2,2020,2019,EUROPEAN UNION - 27,Wheat,HRS,,Metric Tons,8721,235238,0,8721,8721,235238,0,0,9,8721,0
2/6/20,5,2,2020,2019,EUROPEAN UNION - 27,Wheat,White,,Metric Tons,0,100,0,0,0,100,0,0,9,0,0
2/6/20,5,2,2020,2019,FINLAND,Wheat,White,,Metric Tons,0,100,0,0,0,100,0,0,9,0,0
2/6/20,5,2,2020,2019,FRANCE,Soybeans,,,Metric Tons,36583,75179,0,1583,36583,75179,0,0,6,36583,0
2/6/20,5,2,2020,2019,FRENCH WEST INDIES,Corn,,,Metric Tons,0,0,17300,500,500,17300,0,0,6,500,17300
2/6/20,5,2,2020,2019,GERMANY,Soybeans,,,Metric Tons,0,785875,0,0,0,785875,0,0,6,0,0
2/6/20,5,2,2020,2019,GHANA,Wheat,HRW,,Metric Tons,0,18628,0,0,0,18628,0,0,9,0,0
2/6/20,5,2,2020,2019,GUATEMALA,Corn,,,Metric Tons,27971,313778,480058,6476,9176,793836,29724,0,6,9176,509782
2/6/20,5,2,2020,2019,GUATEMALA,Soybeans,,,Metric Tons,0,0,3000,0,0,3000,0,0,6,0,3000
2/6/20,5,2,2020,2019,GUATEMALA,Wheat,HRS,,Metric Tons,0,83905,64700,0,0,148605,0,0,9,0,64700
2/6/20,5,2,2020,2019,GUATEMALA,Wheat,HRW,,Metric Tons,0,191506,117800,0,0,309306,0,0,9,0,117800
2/6/20,5,2,2020,2019,GUATEMALA,Wheat,SRW,,Metric Tons,0,15379,5800,0,0,21179,0,0,9,0,5800
2/6/20,5,2,2020,2019,GUATEMALA,Wheat,White,,Metric Tons,0,87974,59500,0,0,147474,0,0,9,0,59500
2/6/20,5,2,2020,2019,GUYANA,Corn,,,Metric Tons,0,16619,0,0,0,16619,0,0,6,0,0
2/6/20,5,2,2020,2019,GUYANA,Wheat,HRS,,Metric Tons,0,14919,0,0,0,14919,0,0,9,0,0
2/6/20,5,2,2020,2019,GUYANA,Wheat,HRW,,Metric Tons,0,4990,0,0,0,4990,0,0,9,0,0
2/6/20,5,2,2020,2019,GUYANA,Wheat,SRW,,Metric Tons,0,350,0,0,0,350,0,0,9,0,0
2/6/20,5,2,2020,2019,HAITI,Corn,,,Metric Tons,0,10950,3400,0,0,14350,0,0,6,0,3400
2/6/20,5,2,2020,2019,HAITI,Wheat,HRS,,Metric Tons,0,3780,0,0,0,3780,0,0,9,0,0
2/6/20,5,2,2020,2019,HAITI,Wheat,HRW,,Metric Tons,0,89599,0,0,0,89599,0,0,9,0,0
2/6/20,5,2,2020,2019,HONDURAS,Corn,,,Metric Tons,0,300466,216946,50385,50385,517412,0,0,6,50385,216946
2/6/20,5,2,2020,2019,HONDURAS,Soybeans,,,Metric Tons,0,5375,4120,0,0,9495,0,0,6,0,4120
2/6/20,5,2,2020,2019,HONDURAS,Wheat,HRS,,Metric Tons,0,67613,19200,0,0,86813,0,0,9,0,19200
2/6/20,5,2,2020,2019,HONDURAS,Wheat,HRW,,Metric Tons,0,58496,49274,0,0,107770,0,0,9,0,49274
2/6/20,5,2,2020,2019,HONDURAS,Wheat,SRW,,Metric Tons,0,64796,11000,0,0,75796,0,0,9,0,11000
2/6/20,5,2,2020,2019,HONG KONG,Corn,,,Metric Tons,994,14412,2889,571,563,17301,0,0,6,563,2889
2/6/20,5,2,2020,2019,HONG KONG,Soybeans,,,Metric Tons,41,208,1257,0,0,1465,200,200,6,200,1457
2/6/20,5,2,2020,2019,HONG KONG,Wheat,White,,Metric Tons,0,3154,827,270,260,3981,0,0,9,260,827
2/6/20,5,2,2020,2019,INDONESIA,Corn,,,Metric Tons,0,18,0,0,0,18,0,0,6,0,0
2/6/20,5,2,2020,2019,INDONESIA,Soybeans,,,Metric Tons,19050,854755,212596,11901,11583,1067351,0,0,6,11583,212596
2/6/20,5,2,2020,2019,INDONESIA,Wheat,HRS,,Metric Tons,0,73596,57000,0,0,130596,0,0,9,0,57000
2/6/20,5,2,2020,2019,INDONESIA,Wheat,HRW,,Metric Tons,0,210370,46000,0,0,256370,0,0,9,0,46000
2/6/20,5,2,2020,2019,INDONESIA,Wheat,SRW,,Metric Tons,0,2090,0,0,0,2090,0,0,9,0,0
2/6/20,5,2,2020,2019,INDONESIA,Wheat,White,,Metric Tons,0,319567,57000,0,0,376567,0,0,9,0,57000
2/6/20,5,2,2020,2019,IRAQ,Wheat,HRS,,Metric Tons,0,52166,0,0,0,52166,0,0,9,0,0
2/6/20,5,2,2020,2019,IRAQ,Wheat,HRW,,Metric Tons,0,210000,0,0,0,210000,0,0,9,0,0
2/6/20,5,2,2020,2019,ISRAEL,Corn,,,Metric Tons,0,8879,0,0,0,8879,0,0,6,0,0
2/6/20,5,2,2020,2019,ISRAEL,Soybeans,,,Metric Tons,0,63415,0,0,0,63415,0,0,6,0,0
2/6/20,5,2,2020,2019,ISRAEL,Wheat,HRW,,Metric Tons,0,0,100,0,0,100,0,0,9,0,100
2/6/20,5,2,2020,2019,ISRAEL,Wheat,White,,Metric Tons,0,88,12,0,0,100,0,0,9,0,12
2/6/20,5,2,2020,2019,ITALY,Corn,,,Metric Tons,33,33,0,33,33,33,0,0,6,33,0
2/6/20,5,2,2020,2019,ITALY,Soybeans,,,Metric Tons,33000,227011,21,3000,33000,227032,0,0,6,33000,21
2/6/20,5,2,2020,2019,ITALY,Wheat,Durum,,Metric Tons,0,422004,115000,0,0,537004,40000,0,9,0,155000
2/6/20,5,2,2020,2019,ITALY,Wheat,HRS,,Metric Tons,8721,209968,0,8721,8721,209968,0,0,9,8721,0
2/6/20,5,2,2020,2019,JAMAICA,Corn,,,Metric Tons,0,106497,155000,40600,40600,261497,0,0,6,40600,155000
2/6/20,5,2,2020,2019,JAMAICA,Wheat,HRS,,Metric Tons,0,63372,33857,0,0,97229,0,0,9,0,33857
2/6/20,5,2,2020,2019,JAMAICA,Wheat,HRW,,Metric Tons,0,5500,2000,0,0,7500,0,0,9,0,2000
2/6/20,5,2,2020,2019,JAMAICA,Wheat,SRW,,Metric Tons,0,51476,14348,0,0,65824,0,0,9,0,14348
2/6/20,5,2,2020,2019,JAPAN,Corn,,,Metric Tons,203822,2103808,2202455,343997,382996,4306263,421576,0,6,382996,2624031
2/6/20,5,2,2020,2019,JAPAN,Soybeans,,,Metric Tons,42686,1025512,482432,19900,48369,1507944,71365,6100,6,54469,553797
2/6/20,5,2,2020,2019,JAPAN,Wheat,Durum,,Metric Tons,0,4770,0,0,0,4770,0,0,9,0,0
2/6/20,5,2,2020,2019,JAPAN,Wheat,HRS,,Metric Tons,0,610842,183844,34090,34090,794686,0,0,9,34090,183844
2/6/20,5,2,2020,2019,JAPAN,Wheat,HRW,,Metric Tons,36103,624597,142235,29328,29328,766832,0,0,9,29328,142235
2/6/20,5,2,2020,2019,JAPAN,Wheat,SRW,,Metric Tons,0,21397,0,0,0,21397,0,0,9,0,0
2/6/20,5,2,2020,2019,JAPAN,Wheat,White,,Metric Tons,23746,497443,116078,11409,11006,613521,0,0,9,11006,116078
2/6/20,5,2,2020,2019,JORDAN,Corn,,,Metric Tons,0,20,26,0,0,46,0,0,6,0,26
2/6/20,5,2,2020,2019,JORDAN,Soybeans,,,Metric Tons,0,1011,0,0,0,1011,0,0,6,0,0
2/6/20,5,2,2020,2019,"KOREA, REPUBLIC OF",Corn,,,Metric Tons,260,9897,262679,193458,193458,272576,0,0,6,193458,262679
2/6/20,5,2,2020,2019,"KOREA, REPUBLIC OF",Soybeans,,,Metric Tons,4197,487844,31282,0,-37,519126,0,0,6,-37,31282
2/6/20,5,2,2020,2019,"KOREA, REPUBLIC OF",Wheat,Durum,,Metric Tons,10,50,0,10,10,50,0,0,9,10,0
2/6/20,5,2,2020,2019,"KOREA, REPUBLIC OF",Wheat,HRS,,Metric Tons,0,310673,77220,17120,17120,387893,0,0,9,17120,77220
2/6/20,5,2,2020,2019,"KOREA, REPUBLIC OF",Wheat,HRW,,Metric Tons,0,191780,85950,27880,27880,277730,0,0,9,27880,85950
2/6/20,5,2,2020,2019,"KOREA, REPUBLIC OF",Wheat,SRW,,Metric Tons,498,1856,1602,0,0,3458,0,0,9,0,1602
2/6/20,5,2,2020,2019,"KOREA, REPUBLIC OF",Wheat,White,,Metric Tons,91,360453,158869,46100,46100,519322,0,0,9,46100,158869
2/6/20,5,2,2020,2019,KUWAIT,Corn,,,Metric Tons,0,0,25,0,0,25,0,0,6,0,25
2/6/20,5,2,2020,2019,LEBANON,Soybeans,,,Metric Tons,0,29655,0,0,0,29655,0,0,6,0,0
2/6/20,5,2,2020,2019,LEEWARD-WINDWARD ISLANDS,Corn,,,Metric Tons,0,7735,6400,1000,1000,14135,0,0,6,1000,6400
2/6/20,5,2,2020,2019,LEEWARD-WINDWARD ISLANDS,Wheat,HRS,,Metric Tons,0,23044,11300,0,0,34344,4750,0,9,0,16050
2/6/20,5,2,2020,2019,LEEWARD-WINDWARD ISLANDS,Wheat,SRW,,Metric Tons,0,900,400,0,0,1300,0,0,9,0,400
2/6/20,5,2,2020,2019,LIBYA,Wheat,Durum,,Metric Tons,0,20800,0,0,0,20800,0,0,9,0,0
2/6/20,5,2,2020,2019,MALAYSIA,Corn,,,Metric Tons,85,4900,3814,3000,3000,8714,0,0,6,3000,3814
2/6/20,5,2,2020,2019,MALAYSIA,Soybeans,,,Metric Tons,10257,253710,67495,10136,9940,321205,0,0,6,9940,67495
